Date,State,Dose 1,Dose 2,Total Doses
2021-04-14,Telangana,2129830,323126,2452956
2021-04-15,Telangana,2283977,338539,2622516
2021-04-16,Telangana,2447944,354480,2802424
2021-04-17,Telangana,2585616,367294,2952910
2021-04-18,Telangana,2591197,369108,2960305
2021-04-19,Telangana,2742190,390557,3132747
2021-04-20,Telangana,2862110,410879,3272989
2021-04-21,Telangana,2965900,429225,3395125
2021-04-22,Telangana,3150499,456422,3606921
2021-04-23,Telangana,3332794,479398,3812192
2021-04-24,Telangana,3500805,503820,4004625
2021-04-25,Telangana,3559283,512340,4071623
2021-04-26,Telangana,3745507,542345,4287852
2021-04-27,Telangana,3837585,562851,4400436
2021-04-28,Telangana,3956425,586863,4543288
2021-04-29,Telangana,4010945,602246,4613191
2021-04-30,Telangana,4152684,628544,4781228
2021-05-01,Telangana,4158702,630248,4788950
2021-05-02,Telangana,4157895,629638,4787533
2021-05-03,Telangana,4177282,637119,4814401
2021-05-04,Telangana,4225048,653647,4878695
2021-05-05,Telangana,4271681,685276,4956957
2021-05-06,Telangana,4321827,715976,5037803
2021-05-07,Telangana,4371198,745850,5117048
2021-05-08,Telangana,4373909,813954,5187863
2021-05-09,Telangana,4374338,815051,5189389
2021-05-10,Telangana,4376576,906394,5282970
2021-05-11,Telangana,4378806,983048,5361854
2021-05-12,Telangana,4380920,1007437,5388357
2021-05-13,Telangana,4383334,1036096,5419430
2021-05-14,Telangana,4385309,1062232,5447541
2021-05-15,Telangana,4385414,1062391,5447805
2021-05-16,Telangana,4385414,1062391,5447805
2021-05-17,Telangana,4385864,1062599,5448463
2021-05-18,Telangana,4386463,1063960,5450423
2021-05-19,Telangana,4386757,1066629,5453386
2021-05-20,Telangana,4452048,1070313,5522361
2021-05-21,Telangana,4452449,1070665,5523114
2021-05-22,Telangana,4452963,1073098,5526061
2021-05-23,Telangana,4453573,1073412,5526985
2021-05-24,Telangana,4454220,1075607,5529827
2021-05-25,Telangana,4462036,1126648,5588684
2021-05-26,Telangana,4476636,1175633,5652269
2021-05-27,Telangana,4494535,1208309,5702844
2021-05-28,Telangana,4573867,1229488,5803355
2021-05-29,Telangana,4667791,1245295,5913086
2021-05-30,Telangana,4731033,1248050,5979083
2021-05-31,Telangana,4796912,1261921,6058833
2021-06-01,Telangana,4869942,1272112,6142054
2021-06-02,Telangana,4935543,1278900,6214443
2021-06-03,Telangana,5026935,1286784,6313719
2021-06-04,Telangana,5122466,1294817,6417283
2021-06-05,Telangana,5260886,1301765,6562651
2021-06-06,Telangana,5377158,1303149,6680307
2021-06-07,Telangana,5539018,1310592,6849610
2021-06-08,Telangana,5704303,1316874,7021177
2021-06-09,Telangana,5886806,1323042,7209848
2021-06-10,Telangana,6057522,1328962,7386484
2021-06-11,Telangana,6259168,1335190,7594358
2021-06-12,Telangana,6463957,1341443,7805400
2021-06-13,Telangana,6611795,1342756,7954551
2021-06-14,Telangana,6800786,1347838,8148624
2021-06-15,Telangana,6959296,1352504,8311800
2021-06-16,Telangana,7129534,1357754,8487288
2021-06-17,Telangana,7301566,1364764,8666330
2021-06-18,Telangana,7470427,1372240,8842667
2021-06-19,Telangana,7664742,1381773,9046515
2021-06-20,Telangana,7767600,1385008,9152608
2021-06-21,Telangana,7907825,1394386,9302211
2021-06-22,Telangana,8050833,1405135,9455968
2021-06-23,Telangana,8209687,1415734,9625421
2021-06-24,Telangana,8400813,1429474,9830287
2021-06-25,Telangana,8633026,1449466,10082492
2021-06-26,Telangana,8850242,1476773,10327015
2021-06-27,Telangana,8945614,1485529,10431143
2021-06-28,Telangana,9139787,1514891,10654678
2021-06-29,Telangana,9329680,1545519,10875199
2021-06-30,Telangana,9493770,1577710,11071480
2021-07-01,Telangana,9636298,1604298,11240596
2021-07-02,Telangana,9783570,1639786,11423356
2021-07-03,Telangana,9939448,1692217,11631665
2021-07-04,Telangana,9945428,1702925,11648353
2021-07-05,Telangana,10077503,1752938,11830441
2021-07-06,Telangana,10173757,1792592,11966349
2021-07-07,Telangana,10182863,1810039,11992902
2021-07-08,Telangana,10249542,1856644,12106186
2021-07-09,Telangana,10353234,1919742,12272976
2021-07-10,Telangana,10417619,1977578,12395197
2021-07-11,Telangana,10422316,1987596,12409912
2021-07-12,Telangana,10533402,2056708,12590110
2021-07-13,Telangana,10699363,2121117,12820480
2021-07-14,Telangana,10707196,2133726,12840922
2021-07-15,Telangana,10762048,2200543,12962591
2021-07-16,Telangana,10833370,2315143,13148513
2021-07-17,Telangana,10868400,2399366,13267766
2021-07-18,Telangana,10872534,2407855,13280389
2021-07-19,Telangana,10941218,2512879,13454097
2021-07-20,Telangana,10956108,2545983,13502091
2021-07-21,Telangana,10961028,2556298,13517326
2021-07-22,Telangana,11025840,2673867,13699707
2021-07-23,Telangana,11038921,2804295,13843216
2021-07-24,Telangana,11070117,2940869,14010986
2021-07-25,Telangana,11074124,2946097,14020221
2021-07-26,Telangana,11107975,3059381,14167356
2021-07-27,Telangana,11133590,3140911,14274501
2021-07-28,Telangana,11140017,3151825,14291842
2021-07-29,Telangana,11176337,3280505,14456842
2021-07-30,Telangana,11205562,3380353,14585915
2021-07-31,Telangana,11344451,3488581,14833032
2021-08-01,Telangana,11350666,3492640,14843306
2021-08-02,Telangana,11391724,3569232,14960956
2021-08-03,Telangana,11437302,3642994,15080296
2021-08-04,Telangana,11446097,3649818,15095915
2021-08-05,Telangana,11485703,3752796,15238499
2021-08-06,Telangana,11548293,3828778,15377071
2021-08-07,Telangana,11589795,3893872,15483667
2021-08-08,Telangana,11597340,3897011,15494351
2021-08-09,Telangana,11649833,3966309,15616142
2021-08-10,Telangana,11714148,4019069,15733217
2021-08-11,Telangana,11746300,4025377,15771677
2021-08-12,Telangana,11822212,4081905,15904117
2021-08-13,Telangana,11944242,4117320,16061562
2021-08-14,Telangana,12073758,4152143,16225901
2021-08-15,Telangana,12076505,4154717,16231222
2021-08-16,Telangana,12202581,4193488,16396069
2021-08-17,Telangana,12313591,4222707,16536298
2021-08-18,Telangana,12332154,4227316,16559470
2021-08-19,Telangana,12444220,4256273,16700493
2021-08-20,Telangana,12497174,4269682,16766856
2021-08-21,Telangana,12568129,4294280,16862409
2021-08-22,Telangana,12571034,4297875,16868909
2021-08-23,Telangana,12670665,4327906,16998571
2021-08-24,Telangana,12774060,4360097,17134157
2021-08-25,Telangana,12810399,4373019,17183418
2021-08-26,Telangana,12921816,4411050,17332866
2021-08-27,Telangana,13022500,4457070,17479570
2021-08-28,Telangana,13137443,4517176,17654619
2021-08-29,Telangana,13170051,4537430,17707481
2021-08-30,Telangana,13290142,4590905,17881047
2021-08-31,Telangana,13369090,4630022,17999112
2021-09-01,Telangana,13406796,4658027,18064823
2021-09-02,Telangana,13526690,4726501,18253191
2021-09-03,Telangana,13624505,4799921,18424426
2021-09-04,Telangana,13722847,4895330,18618177
2021-09-05,Telangana,13742158,4925838,18667996
2021-09-06,Telangana,13853637,5002194,18855831
2021-09-07,Telangana,13940684,5072505,19013189
2021-09-08,Telangana,13972953,5102696,19075649
2021-09-09,Telangana,14102360,5182972,19285332
2021-09-10,Telangana,14105262,5187443,19292705
2021-09-11,Telangana,14212849,5293627,19506476
2021-09-12,Telangana,14225375,5310538,19535913
2021-09-13,Telangana,14362800,5408870,19771670
2021-09-14,Telangana,14495056,5506846,20001902
2021-09-15,Telangana,14525908,5539982,20065890
2021-09-16,Telangana,14825401,5677525,20502926
2021-09-17,Telangana,15215885,5830298,21046183
2021-09-18,Telangana,15666279,6002318,21668597
2021-09-19,Telangana,15973614,6052369,22025983
2021-09-20,Telangana,16298384,6136270,22434654
2021-09-21,Telangana,16694917,6276040,22970957
2021-09-22,Telangana,16812778,6312182,23124960
2021-09-23,Telangana,17185597,6443755,23629352
2021-09-24,Telangana,17522521,6575871,24098392
2021-09-25,Telangana,17895086,6729407,24624493
2021-09-26,Telangana,17963636,6743032,24706668
2021-09-27,Telangana,18211771,6839392,25051163
2021-09-28,Telangana,18304448,6889840,25194288
2021-09-29,Telangana,18357955,6920355,25278310
2021-09-30,Telangana,18649783,7048629,25698412
2021-10-01,Telangana,18872216,7135027,26007243
2021-10-02,Telangana,19102459,7232051,26334510
2021-10-03,Telangana,19142355,7248860,26391215
2021-10-04,Telangana,19374256,7357654,26731910
2021-10-05,Telangana,19531253,7430992,26962245
2021-10-06,Telangana,19544334,7439067,26983401
2021-10-07,Telangana,19747802,7545342,27293144
2021-10-08,Telangana,19923954,7638237,27562191
2021-10-09,Telangana,20088205,7734959,27823164
2021-10-10,Telangana,20101149,7741834,27842983
2021-10-11,Telangana,20241614,7831206,28072820
2021-10-12,Telangana,20394885,7913123,28308008
2021-10-13,Telangana,20498720,7960191,28458911
2021-10-14,Telangana,20509341,7965959,28475300
2021-10-15,Telangana,20510740,7966995,28477735
2021-10-16,Telangana,20514754,7972499,28487253
2021-10-17,Telangana,20517162,7974559,28491721
2021-10-18,Telangana,20683262,8105403,28788665
2021-10-19,Telangana,20835665,8224052,29059717
2021-10-20,Telangana,20952815,8315144,29267959
2021-10-21,Telangana,21107367,8467905,29575272
2021-10-22,Telangana,21262277,8625048,29887325
2021-10-23,Telangana,21406061,8786090,30192151
2021-10-24,Telangana,21426170,8810976,30237146
2021-10-25,Telangana,21554948,8957385,30512333
2021-10-26,Telangana,21688623,9104051,30792674
2021-10-27,Telangana,21827823,9228865,31056688
2021-10-28,Telangana,22027473,9405409,31432882
2021-10-29,Telangana,22243359,9580708,31824067
2021-10-30,Telangana,22459778,9745660,32205438
2021-10-31,Telangana,22498559,9772398,32270957
2021-11-01,Telangana,22671510,9915374,32586884
2021-11-02,Telangana,22823917,10047891,32871808
2021-11-03,Telangana,22945498,10155853,33101351
2021-11-04,Telangana,22952337,10161537,33113874
2021-11-05,Telangana,23062562,10279323,33341885
2021-11-06,Telangana,23170204,10402486,33572690
2021-11-07,Telangana,23182813,10414699,33597512
2021-11-08,Telangana,23287591,10544076,33831667
2021-11-09,Telangana,23382148,10664052,34046200
2021-11-10,Telangana,23451812,10752950,34204762
2021-11-11,Telangana,23527474,10855357,34382831
2021-11-12,Telangana,23613890,10971164,34585054
2021-11-13,Telangana,23693492,11086174,34779666
2021-11-14,Telangana,23704569,11105667,34810236
2021-11-15,Telangana,23788072,11239592,35027664
2021-11-16,Telangana,23881753,11377961,35259714
2021-11-17,Telangana,23962078,11491326,35453404
2021-11-18,Telangana,24058805,11646380,35705185
2021-11-19,Telangana,24142483,11764705,35907188
2021-11-20,Telangana,24232557,11892103,36124660
2021-11-21,Telangana,24254387,11910465,36164852
2021-11-22,Telangana,24354030,12037865,36391895
2021-11-23,Telangana,24458098,12170399,36628497
2021-11-24,Telangana,24540841,12267904,36808745
2021-11-25,Telangana,24634883,12385166,37020049
2021-11-26,Telangana,24725352,12499406,37224758
2021-11-27,Telangana,24808268,12619497,37427765
2021-11-28,Telangana,24824563,12635234,37459797
2021-11-29,Telangana,24900734,12763109,37663843
2021-11-30,Telangana,24965435,12864602,37830037
2021-12-01,Telangana,25057174,12961816,38018990
2021-12-02,Telangana,25167782,13083465,38251247
2021-12-03,Telangana,25301533,13225060,38526593
2021-12-04,Telangana,25468750,13380931,38849681
2021-12-05,Telangana,25511958,13407710,38919668
2021-12-06,Telangana,25709479,13579730,39289209
2021-12-07,Telangana,25915803,13744831,39660634
2021-12-08,Telangana,26081046,13889345,39970391
2021-12-09,Telangana,26239128,14085416,40324544
2021-12-10,Telangana,26403872,14327805,40731677
2021-12-11,Telangana,26561634,14598642,41160276
2021-12-12,Telangana,26597245,14616499,41213744
2021-12-13,Telangana,26726751,14856980,41583731
2021-12-14,Telangana,26843423,15120689,41964112
2021-12-15,Telangana,26938093,15329346,42267439
2021-12-16,Telangana,27047165,15605570,42652735
2021-12-17,Telangana,27150271,15898183,43048454
2021-12-18,Telangana,27231493,16177543,43409036
2021-12-19,Telangana,27261637,16238875,43500512
2021-12-20,Telangana,27329335,16528421,43857756
2021-12-21,Telangana,27393516,16826866,44220382
2021-12-22,Telangana,27460498,17074139,44534637
2021-12-23,Telangana,27533453,17371345,44904798
2021-12-24,Telangana,27595033,17630080,45225113
2021-12-25,Telangana,27606279,17667866,45274145
2021-12-26,Telangana,27621913,17693953,45315866
2021-12-27,Telangana,27687736,18019712,45707448
2021-12-28,Telangana,27757402,18342544,46099946
2021-12-29,Telangana,27828398,18586472,46414870
2021-12-30,Telangana,27903841,18869582,46773423
2021-12-31,Telangana,27962775,19076088,47038863
2022-01-01,Telangana,27973294,19131631,47104925
2022-01-02,Telangana,27976936,19145516,47122452
2022-01-03,Telangana,28015066,19316944,47332010
2022-01-04,Telangana,28058255,19497486,47555741
2022-01-05,Telangana,28120498,19638245,47758743
2022-01-06,Telangana,28196372,19764607,47960979
2022-01-07,Telangana,28268742,19890649,48159391
2022-01-08,Telangana,28331414,20019431,48350845
2022-01-09,Telangana,28341410,20060847,48402257
2022-01-10,Telangana,28401626,20217263,49399984
2022-01-11,Telangana,28448412,20372358,49669991
2022-01-12,Telangana,28486502,20518359,49928077
2022-01-13,Telangana,28518896,20682034,50188514
2022-01-14,Telangana,28526534,20725470,50253995
2022-01-15,Telangana,28531595,20753488,50296634
2022-01-16,Telangana,28545794,20878720,50460802
2022-01-17,Telangana,28585911,21068652,50739376
2022-01-18,Telangana,28623531,21286810,51043887
2022-01-19,Telangana,28660626,21485443,51325605
2022-01-20,Telangana,28699469,21705248,51627847
2022-01-21,Telangana,28731101,21879604,51865262
2022-01-22,Telangana,28767445,22085579,52143556
2022-01-23,Telangana,28784806,22243063,52339906
2022-01-24,Telangana,28822750,22468365,52637418
2022-01-25,Telangana,28858362,22693829,52927806
2022-01-26,Telangana,28878813,22838645,53111606
2022-01-27,Telangana,28912969,23038544,53379816
2022-01-28,Telangana,28937444,23235703,53629942
2022-01-29,Telangana,28966969,23422171,53874656
2022-01-30,Telangana,28983299,23512351,53992630
2022-01-31,Telangana,29012501,23668625,54208134
2022-02-01,Telangana,29040786,23816156,54414536
2022-02-02,Telangana,29071545,23951650,54625533
2021-03-01,Tripura,90990,22780,113770
2021-03-02,Tripura,93639,24230,117869
2021-03-03,Tripura,94404,25227,119631
2021-03-04,Tripura,98906,26908,125814
2021-03-05,Tripura,103590,29091,132681
2021-03-06,Tripura,105394,29827,135221
2021-03-07,Tripura,105394,29827,135221
2021-03-08,Tripura,111205,33469,144674
2021-03-09,Tripura,115500,37446,152946
2021-03-10,Tripura,116345,38565,154910
2021-03-11,Tripura,117161,39571,156732
2021-03-12,Tripura,123437,45672,169109
2021-03-13,Tripura,125251,47726,172977
2021-03-14,Tripura,125758,47732,173490
2021-03-15,Tripura,139577,54723,194300
2021-03-16,Tripura,155463,58020,213483
2021-03-17,Tripura,164782,58868,223650
2021-03-18,Tripura,191661,62371,254032
2021-03-19,Tripura,222282,65318,287600
2021-03-20,Tripura,250032,66719,316751
2021-03-21,Tripura,254907,66824,321731
2021-03-22,Tripura,305064,69359,374423
2021-03-23,Tripura,345072,71046,416118
2021-03-24,Tripura,411819,72178,483997
2021-03-25,Tripura,480134,73661,553795
2021-03-26,Tripura,568092,75025,643117
2021-03-27,Tripura,576738,75192,651930
2021-03-28,Tripura,582814,75233,658047
2021-03-29,Tripura,582814,75233,658047
2021-03-30,Tripura,610584,76640,687224
2021-03-31,Tripura,620166,77180,697346
2021-04-01,Tripura,641213,78538,719751
2021-04-02,Tripura,629858,79527,709385
2021-04-03,Tripura,640102,81006,721108
2021-04-04,Tripura,648769,81743,730512
2021-04-05,Tripura,663699,82607,746306
2021-04-06,Tripura,676313,83527,759840
2021-04-07,Tripura,682191,84838,767029
2021-04-08,Tripura,698444,87417,785861
2021-04-09,Tripura,713357,89811,803168
2021-04-10,Tripura,721022,91266,812288
2021-04-11,Tripura,727231,91876,819107
2021-04-12,Tripura,737756,95179,832935
2021-04-13,Tripura,744971,97426,842397
2021-04-14,Tripura,747029,98200,845229
2021-04-15,Tripura,747072,98224,845296
2021-04-16,Tripura,756499,106159,862658
2021-04-17,Tripura,766319,114048,880367
2021-04-18,Tripura,769529,116602,886131
2021-04-19,Tripura,780220,130126,910346
2021-04-20,Tripura,791007,143008,934015
2021-04-21,Tripura,794923,146775,941698
2021-04-22,Tripura,799805,153939,953744
2021-04-23,Tripura,811546,173718,985264
2021-04-24,Tripura,820756,191495,1012251
2021-04-25,Tripura,824664,196271,1020935
2021-04-26,Tripura,840474,226827,1067301
2021-04-27,Tripura,856929,257028,1113957
2021-04-28,Tripura,866472,274202,1140674
2021-04-29,Tripura,882553,308069,1190622
2021-04-30,Tripura,898932,338806,1237738
2021-05-01,Tripura,907588,353849,1261437
2021-05-02,Tripura,909643,357419,1267062
2021-05-03,Tripura,912966,369401,1282367
2021-05-04,Tripura,915984,385274,1301258
2021-05-05,Tripura,918570,401043,1319613
2021-05-06,Tripura,922039,425865,1347904
2021-05-07,Tripura,926237,449290,1375527
2021-05-08,Tripura,928883,464774,1393657
2021-05-09,Tripura,929101,466520,1395621
2021-05-10,Tripura,932494,483620,1416114
2021-05-11,Tripura,935719,496365,1432084
2021-05-12,Tripura,936558,498748,1435306
2021-05-13,Tripura,939723,502556,1442279
2021-05-14,Tripura,940372,503059,1443431
2021-05-15,Tripura,941806,503826,1445632
2021-05-16,Tripura,942167,504009,1446176
2021-05-17,Tripura,949974,504066,1454040
2021-05-18,Tripura,970370,504172,1474542
2021-05-19,Tripura,978951,504185,1483136
2021-05-20,Tripura,1020480,506727,1527207
2021-05-21,Tripura,1027700,506752,1534452
2021-05-22,Tripura,1044024,506794,1550818
2021-05-23,Tripura,1046759,506808,1553567
2021-05-24,Tripura,1052913,506924,1559837
2021-05-25,Tripura,1058049,507029,1565078
2021-05-26,Tripura,1060345,507111,1567456
2021-05-27,Tripura,1062996,507211,1570207
2021-05-28,Tripura,1067107,507489,1574596
2021-05-29,Tripura,1080642,507573,1588215
2021-05-30,Tripura,1094440,507578,1602018
2021-05-31,Tripura,1103052,507671,1610723
2021-06-01,Tripura,1107254,507716,1614970
2021-06-02,Tripura,1110591,507776,1618367
2021-06-03,Tripura,1116702,507852,1624554
2021-06-04,Tripura,1123271,507979,1631250
2021-06-05,Tripura,1127414,508044,1635458
2021-06-06,Tripura,1128411,508061,1636472
2021-06-07,Tripura,1132250,508241,1640491
2021-06-08,Tripura,1135563,508430,1643993
2021-06-09,Tripura,1137676,508536,1646212
2021-06-10,Tripura,1140843,508864,1649707
2021-06-11,Tripura,1142891,509165,1652056
2021-06-12,Tripura,1146919,512535,1659454
2021-06-13,Tripura,1147923,512652,1660575
2021-06-14,Tripura,1164324,516990,1681314
2021-06-15,Tripura,1184687,520273,1704960
2021-06-16,Tripura,1212328,522437,1734765
2021-06-17,Tripura,1262230,526702,1788932
2021-06-18,Tripura,1325721,531847,1857568
2021-06-19,Tripura,1382756,536998,1919754
2021-06-20,Tripura,1403650,538996,1942646
2021-06-21,Tripura,1549970,544039,2094009
2021-06-22,Tripura,1733943,551437,2285380
2021-06-23,Tripura,1787332,556560,2343892
2021-06-24,Tripura,1831611,562472,2394083
2021-06-25,Tripura,1862233,566572,2428805
2021-06-26,Tripura,1894052,573672,2467724
2021-06-27,Tripura,1899649,574902,2474551
2021-06-28,Tripura,1926486,584819,2511305
2021-06-29,Tripura,1946161,590952,2537113
2021-06-30,Tripura,1955931,594420,2550351
2021-07-01,Tripura,1969633,599487,2569120
2021-07-02,Tripura,1987810,608325,2596135
2021-07-03,Tripura,1998977,614628,2613605
2021-07-04,Tripura,2000452,615117,2615569
2021-07-05,Tripura,2009334,620862,2630196
2021-07-06,Tripura,2017992,624699,2642691
2021-07-07,Tripura,2022226,626396,2648622
2021-07-08,Tripura,2031660,631163,2662823
2021-07-09,Tripura,2043421,637853,2681274
2021-07-10,Tripura,2058044,647462,2705506
2021-07-11,Tripura,2060295,648572,2708867
2021-07-12,Tripura,2074754,659043,2733797
2021-07-13,Tripura,2103011,667511,2770522
2021-07-14,Tripura,2109410,673197,2782607
2021-07-15,Tripura,2126208,682453,2808661
2021-07-16,Tripura,2137905,690001,2827906
2021-07-17,Tripura,2140335,692203,2832538
2021-07-18,Tripura,2141163,692737,2833900
2021-07-19,Tripura,2153732,702134,2855866
2021-07-20,Tripura,2163519,710671,2874190
2021-07-21,Tripura,2165763,712852,2878615
2021-07-22,Tripura,2177347,722290,2899637
2021-07-23,Tripura,2190422,731158,2921580
2021-07-24,Tripura,2210177,741838,2952015
2021-07-25,Tripura,2226540,746270,2972810
2021-07-26,Tripura,2246085,754341,3000426
2021-07-27,Tripura,2272909,762637,3035546
2021-07-28,Tripura,2305576,771107,3076683
2021-07-29,Tripura,2326235,776570,3102805
2021-07-30,Tripura,2343384,781356,3124740
2021-07-31,Tripura,2375328,785291,3160619
2021-08-01,Tripura,2378516,785848,3164364
2021-08-02,Tripura,2384038,788884,3172922
2021-08-03,Tripura,2389535,791715,3181250
2021-08-04,Tripura,2393111,793578,3186689
2021-08-05,Tripura,2396762,795888,3192650
2021-08-06,Tripura,2402133,798053,3200186
2021-08-07,Tripura,2405540,800129,3205669
2021-08-08,Tripura,2406618,800317,3206935
2021-08-09,Tripura,2411801,804137,3215938
2021-08-10,Tripura,2417276,808369,3225645
2021-08-11,Tripura,2420681,812468,3233149
2021-08-12,Tripura,2425207,817306,3242513
2021-08-13,Tripura,2429343,820863,3250206
2021-08-14,Tripura,2433700,826786,3260486
2021-08-15,Tripura,2434672,826885,3261557
2021-08-16,Tripura,2436491,830685,3267176
